X2099 X2516 X147741 X3172 X7757 X55713 X57573 X282890 X7710 X147948 X2494 X3726 X7003 X80095 X7711 X90233 X7556 X79898 X284370 X4088 X55663 X59348 X80110 X284306 X7771 X126070 X7562 X9668 X147694 X27300 X80818 X79718 X10781 X9422 X7767 X148156 X7566 X7773 X92285 X148254 X148103 X10308 X22869 X339559 X7581 X7596 X55659 X147923 X7565 X6940 X9440 X905 X93134 X57209 X7752
TCGA-A2-A3XX 11.9070107117603 6.83282009420419 8.61356126726312 5.84829662132629 12.6196578553701 15.3747486601279 13.5555016663431 12.5378559878003 12.9088013241589 12.4330378937313 11.7172046739106 20.4830679030455 16.3470014916932 14.1098686051456 13.1080421757313 13.2571283478114 14.9870903908093 15.2612561146205 15.1177074999073 15.523238406874 14.6914235972977 15.7320335886156 15.4832903424891 12.1295790352991 13.5818855983344 13.9225708259864 14.1941247152537 15.865507014875 14.5535416708148 15.486018068786 16.905119407413 17.668455880819 16.7066535859955 14.1319076857892 13.5515319759598 15.0151918780986 16.4705110664935 13.1709713293083 15.0645734956596 13.5613531035854 15.0625170343386 15.6213846293719 14.6446539589832 15.2587550241263 16.6987025127223 14.9714641641893 14.3944413047426 15.8389061156559 13.5579267925902 16.4923850585181 16.5466558182907 15.9530109906749 16.8382836873226 15.1411092913861 15.0722476778096
TCGA-AO-A1KQ 20.28277071565 3 3 6.27682166887785 10.1273537919277 11.6404122566765 12.0884973782675 13.8779321086079 13.061851685961 13.8010239258878 12.465950847753 20.1031390476257 16.6614270456774 16.1354703126715 12.9034661280287 15.4164086407285 14.5369348538416 16.0361843998166 15.8296497097917 17.3372063398789 16.781787411199 16.6530148913571 15.3576699215867 15.0130018096081 14.0463608529228 14.8529263884399 15.0775497466548 16.5983769636568 16.560540160581 14.1395184739091 16.7931202347745 18.8109135154457 17.0389409869562 16.9305811080436 14.7390067021494 16.1395354191118 16.3707453180519 13.5453126846285 15.3166796952463 13.8182939554695 14.1857228899799 15.9064021119903 14.9241636386058 15.930665423183 17.1838105399557 15.234258656039 15.7313243329276 15.6994089344341 15.6020814967211 17.1988013135504 16.0149127766755 16.7893186597378 16.3191996914788 15.4971810529213 15.1170293165136
TCGA-BH-A0HN 20.977580062423 3 7.65123461674355 3 3 15.2512319703705 16.0000936112506 15.1161197104554 12.8317680632434 16.2259386831568 12.2681143119089 21.0298282352442 16.0316946087936 16.2855549302821 14.4483047265234 14.7070060037354 15.7661171824271 15.3853030475846 16.6101715533006 16.7565236125614 17.5701658542712 16.3215392863337 15.3551590810118 15.4012075489852 15.5363434528823 15.8903079064823 15.0497640535379 16.0031695984223 16.922801421477 16.817291799449 17.1515308595817 19.4878364102037 17.4189783014641 16.448384765064 16.198764285593 16.3744475718568 16.8765666378723 14.9177176918442 16.0248467392707 13.8203770111106 15.0498359492322 15.3996673020467 15.8993595315126 15.562098955769 17.969876789724 16.2491591418503 16.2829743959809 16.5539197096193 15.3197137854741 16.3479680262726 15.463452002531 16.6827749373744 16.8043887482782 15.4907781169511 15.5278654674995
TCGA-AR-A1AR 16.0026340983119 9.04586559183063 10.3040027246003 3 11.0500106163761 11.9429419044682 14.7863378140307 14.347057578009 13.9454355492892 13.6404072026393 14.0511113653348 19.9760424308404 17.7202396063676 15.7304719605412 14.799673166378 16.6599193395668 14.7883948437033 15.5694032946595 16.0937817061624 16.8625239393385 14.0234191527957 16.0677063412319 16.4965827898333 14.4467669117549 16.184384052248 16.6774538769676 16.5048655078746 16.0504105115451 16.4113957300535 17.1781552626436 18.692940841924 18.6701715505829 17.2459397665768 16.9659439606161 15.1040905143214 17.6245997508038 15.6931644756856 14.6452425017662 15.8272329103435 14.3866336915494 13.7820692915005 16.7864536141021 16.5354580606484 15.8194717224515 17.9294899937155 16.8841416681275 16.448549743544 16.5737803867562 15.9113414289608 16.9360174782576 17.03528290984 17.1506495678756 17.531331493701 15.3231241126278 15.4655570866331
TCGA-AO-A0JD 19.8379176087833 7.89940815392417 9.94037173866965 3 14.3734205427925 12.2744162062317 12.5515804032393 14.0565782836501 12.2424978607512 13.9260543075592 13.5087746444625 19.6038988194569 16.7404403532144 14.8375039571239 13.3297860369546 14.8036904288731 13.9105704239955 15.362921804532 15.4442813886971 17.8961200594955 14.1206058226226 15.4653280674303 15.7406435341607 12.9411793666994 15.0432564362883 15.6893454226422 15.1459445197783 14.8706621519462 15.1248192876337 16.5913854055744 17.4342466339084 19.2877210770019 16.6481707013059 15.1122870382328 13.8028803744034 14.1125614282414 15.741927588717 13.9367063535952 15.1562287613793 13.7814598355966 14.0459516135958 16.3406244619557 15.5613146497841 14.7203714559816 17.6037136310601 15.8209893727279 15.1015906743543 15.8018852570422 14.8788698035184 16.7904482215218 17.9956643002865 16.4744009192997 17.3796505353361 14.8992877929714 15.0654241559385
TCGA-A7-A0CG 20.7970228957936 3 8.18160725912914 3 12.0580090499064 14.2152305728595 14.7814870417428 14.909056811957 14.2913537449848 15.0612030714872 13.9516900981119 19.4223817735337 17.2504872845321 16.1782490979454 14.5084341047211 16.026456241602 15.0271035808972 15.9243463081772 16.6940340522019 17.3850745233992 15.2193641422555 16.5596153589208 16.3844566682308 14.6114006578131 15.8459006195598 16.1754847971231 16.1142188563341 15.8420775782493 16.8937484873399 16.9406278976492 18.7756248881368 19.0504886845475 17.1730643472579 16.9959365583116 15.3226168415677 15.8497544686637 16.0825057574088 14.88848747369 15.7212910255073 14.819912241639 14.5498356141358 16.1078430260841 16.5792781084237 15.1258354941653 18.4536958605651 16.6837354786417 16.3760464957368 16.7520316843489 15.8631320169726 16.7777543828366 15.6978236386951 16.9146386898989 17.7853951150246 15.2973903260347 15.3809715698498
TCGA-A2-A0T4 20.5785005999004 3 7.55525226455681 6.28275663180119 10.6164117865146 12.5045335951889 13.1664732502914 13.7729608378718 11.9114190552376 14.1232540461694 14.8762534730456 21.8585798035813 17.128683159257 15.0920118551147 13.9093254866487 14.6980550207089 14.3971568909777 14.737866465658 15.2819293008893 17.3004020533811 15.8991784741292 15.6597420521687 15.0831619838742 14.270396525585 15.129432350413 15.1231531196763 14.4492945901191 14.4816460436976 16.1186869443893 14.9862243267083 17.9330339480418 18.663742090672 16.2702243456869 16.0904911491471 14.6680612344728 15.4656896336813 16.2164049718244 14.5465632820015 14.6676277680627 14.0648789765568 13.8763415454716 15.7972415125305 15.6131873021533 15.0587413266413 17.1137735864075 16.1787652285825 15.9019796159278 15.936683036549 15.0100659883757 16.0883738061295 15.1985393906727 16.3977089690008 17.176059730803 15.1753886737862 14.9698406496407
TCGA-B6-A400 10.8759009572126 15.4600038380666 8.34598228033124 5.61583300374637 9.85412494665875 12.8000506329141 15.1021786993015 12.9207932226355 13.0198854508369 13.7524249740884 11.6718613264493 21.193959155578 16.5081272863225 14.9936561524786 14.7448960413371 14.9451928644687 15.0399300165908 14.4599005364397 15.043020614841 17.6126101404917 15.5753200677271 14.9747249310689 15.1898347726199 13.795538712961 15.5042710311894 14.5197235197592 14.329738334906 14.8378304564145 15.9711709500988 16.5095776554825 17.2298692866005 18.8727922374344 16.9811827123445 15.2620714639535 14.8683228681892 15.9620381268705 16.0328760445115 14.4814644495665 16.1255142522284 13.656314041517 15.7277590159573 15.6826373080037 15.2483811581103 14.8873442162561 16.6664939911217 16.644615908778 15.5554899778067 16.8985053469425 14.8531285141984 17.0174242759611 16.4181321214279 16.6600127154752 16.484359480029 15.1612186070175 14.9648697821234
TCGA-E2-A576 20.3159823579558 9.21073611573279 3 6.25547518258147 10.1961565653987 11.0988673912432 15.5419049896137 14.3545871996576 12.9922920391031 15.6356581897661 13.2088600893402 21.2309918224559 15.8954801134443 16.2109081798456 12.3498342739996 14.3384314743857 14.8226461015804 17.2185293727571 15.4942009036165 17.0698687408818 17.2673421699685 16.7538004792173 15.5715769889608 15.1918533442915 14.8551353248786 15.2069368512517 14.8321098716385 16.1513008793381 15.598369120927 17.4416037478011 16.7077113597159 17.3623991621567 17.5781709444776 15.6473196885393 15.5554252566137 14.8789854145122 16.2641327659961 14.3505424558344 15.7384944888829 14.2531550236558 15.0994530316971 14.1985073336381 15.1317643226578 15.0932916903367 17.2537892190012 15.8698698692549 16.5722718342266 16.1745947980294 14.7827947457008 16.3898455626291 14.9922978487631 16.4644795071621 16.3932399994519 15.3905312952467 15.3520564193403
TCGA-BH-A0WA 11.8647236715916 9.52871225866606 8.59181935544928 6.72395252860258 9.41821482132393 15.4463189147912 14.9644765347647 14.4431502111408 13.1374441701412 14.1881547313882 12.938800999098 19.3897038345095 17.8625375169451 15.7587376440445 14.1440669391773 15.4644893595869 15.3899870926451 15.0798410498752 15.3075192069098 17.9427602317081 14.2795610832066 15.470793468948 15.8392457047729 13.795929484325 15.4937296817463 15.4368459647491 15.520283843268 15.1137796950248 16.3123644270614 17.012993681119 17.7937753203236 19.4353738141757 16.8106747804357 16.0241739144214 13.9052725691133 15.6475773329951 15.694113246536 14.0357332545448 15.1250482065273 13.428822297094 14.0248320388042 16.3461898519973 15.8558876517154 14.9760496581787 18.0905745965068 16.316964710475 15.5956873301274 15.6171024388201 15.4488277491981 16.4232077424999 16.1460347916699 17.2660151235122 17.4313111567431 16.2479088849129 15.1704832035175
TCGA-A1-A0SN 20.0658921840418 6.7460134763166 6.99846397001683 3 11.2779413651469 11.6777712840951 12.757378471069 14.6065475976013 12.7668827389032 12.4998326251004 13.4403201594243 20.6681678371695 17.6997923100115 15.3896396992958 14.0052479015692 15.4171267060688 14.1244849645007 15.7650672360665 15.5867932162984 18.0255595517861 15.7839687391146 16.1926735360624 15.7784247104515 12.7654771089211 14.77375195146 16.310068724474 15.0427899235309 15.3729948261539 16.0882413480786 16.7835442324343 17.3042802431331 18.4143377855991 16.8435335678537 16.1895559068132 14.3492154809166 15.7569729948304 15.8353935641779 14.3949966373696 15.1136389231493 14.7407863284355 14.2148864776929 16.2511875224625 16.0577571140631 15.1192732503295 17.3766866543159 16.288067850086 15.8631676639862 16.162546486193 15.0017873544354 17.4572570294324 15.5431994871266 16.0053324093293 17.3417913532341 14.474633115026 15.3405099427783
TCGA-A2-A0T3 20.0133367015675 3 11.2255247619758 7.83553054193102 15.0447514620322 12.4006033103983 12.9293456951168 14.7843760451236 13.302946558768 12.9470899871842 14.9142611600434 20.1923954704654 16.7108012539409 17.0525385509465 15.5385646888609 16.2377952308151 15.0197848596789 14.9506309477419 16.1236850299142 18.2504199155682 16.314770709587 15.9590077103331 13.4943940912728 15.7476294202248 16.4312859202011 15.3243297220626 16.7855448485404 16.0341459334461 16.5704747765357 18.2768589511124 18.6281011451385 18.3069982134305 18.8976328082341 17.1612638786694 15.7446068080809 17.7663236593458 16.1167169205123 15.3780538373033 17.0484073084951 13.8395456064062 14.5652066358288 16.5258955942304 16.6345602699449 15.8053142703012 17.4894338754537 17.6270170863203 15.9700628243515 16.9768995405858 16.2866146349037 17.0030980705128 15.4364786968102 16.5736702735443 18.4229898148313 15.4988109372514 14.9535717925052
TCGA-BH-A0AZ 18.2402783127432 8.24988905240126 3 3 11.9644062228272 13.2743025165841 14.2079877182745 14.650462459895 14.5493561515511 13.9571179403931 14.3118538497284 20.4955140346708 17.9250584757366 15.6407451983298 14.7376209047176 14.994414532909 15.1924265804098 14.6048005234269 15.4154781656407 17.513547267477 15.8136747782642 15.6082952399406 14.9826566343265 14.8862828042566 15.6084839158757 15.8607768482192 15.1732988687515 15.2909406909527 16.1398557643582 15.8957462794691 18.3552897429477 18.3752267368608 16.4781958620284 16.6009738333406 14.6419433485675 15.7738864665929 16.8714155698193 14.8709579238545 16.0538627952744 14.7538065159365 14.553018889065 16.0274949320703 16.0242663164157 15.8530050607544 17.4232400875711 16.3981292484114 15.7225709971797 16.0334904189199 15.5055084744741 16.8365501394237 15.6512614583582 16.5203987130333 17.0203674129546 15.1869853695298 14.7276856975878
TCGA-A7-A4SE 13.1187830335849 7.51745024225306 3 11.0636545945505 10.7030688642602 13.1081407348582 14.7237722038476 15.0923822024016 12.4161856201328 13.52909094049 13.1054119266729 21.3821471945148 16.9693693244318 14.7632737230787 13.0259600822113 15.2781532260121 14.66506980179 14.1759962791367 14.6503828641665 16.2458969451457 14.871243161189 15.1438576665194 15.2396434657627 13.2765722491945 14.5416443102221 15.4418405531665 15.4108231146937 15.0689305888589 16.2996001077984 16.0398089264481 16.6419379624 17.4363267918396 16.0405243918964 15.5391316022944 14.306709898543 15.7247188020442 15.9134708868007 13.260664491086 15.7896366496477 13.4537333110505 15.2932055970147 15.4751386565511 15.2283951088244 15.890463399179 16.8567984387974 15.5726918467333 15.3390580178519 16.6501742794502 14.476759024392 17.0949813845806 16.0118119940767 16.7908061904748 16.7958056134658 15.8937313880981 15.2104231171674
TCGA-AQ-A1H2 22.2129790012525 6.44802676823246 3 5.49571489722711 8.65537784146848 13.0477884330719 10.577792869422 14.6510749708562 14.6578784067653 12.4082704624561 11.8556403542483 19.8977903427354 16.3620519766429 15.4045209428499 13.3844919792616 14.4786590689413 14.7993513545345 15.1138285319228 15.756574133175 18.6700765199137 16.6773327514313 15.6094330715228 14.2528850679724 13.0186776846613 14.7662318251267 16.39455948642 14.5892908450229 14.8847908006129 15.4338218690133 15.5255206515786 17.1661638263786 18.7046729659631 16.1209834796282 15.8647028167914 14.2589897810968 15.786325258604 18.1913706914807 13.4359901387743 14.4443491467408 14.3208318959623 13.6779645825048 15.5826955505071 15.4434482320301 16.1463762721477 17.5346399224354 15.9463733175863 15.2513681785027 15.5397124957816 14.7951755229027 16.4379898244316 15.1258510984153 16.2911416423916 17.0008494148776 15.4011577415678 15.0453318245182
TCGA-A2-A1G6 18.8489260186631 6.73787058025184 9.23762619745353 5.76057833490211 13.1376101137369 15.6980819617897 15.8009789736177 15.2725484790786 15.8820187143342 15.4377676405424 14.2932601865102 20.6751291713995 17.8753389683866 16.000212826468 14.2273525840882 16.4010358094338 16.1794315715453 15.7494582839774 16.4800191045851 17.75981146316 15.2709881579175 16.2624754171536 16.0361235027281 14.4112132292143 15.4871186134205 15.8157114215076 16.0086799196726 16.0870806046888 16.7254461041937 16.7686340860099 18.0427289673763 18.7963978203316 17.6051561807263 16.9546726786101 15.407993219344 16.1878363997493 16.0905233723574 14.8673349200559 16.0712573018088 15.1443005268188 15.0789001200764 15.7077414473389 16.2247877747167 15.3945122635572 17.4773937711556 16.6499984499333 16.2335760629085 16.630555723501 15.9089568864418 17.2269995405167 16.4453030931062 17.0425020292064 18.4805891983325 16.2635056303774 14.8950614186028
TCGA-A7-A13H 19.7469184966526 6.68826291431563 8.86767011195887 3 13.0760578951609 12.5804592173514 14.8042545563294 14.5867548721954 14.9015129708317 14.7218132361223 12.73388669346 20.7004806650353 16.7384729384635 15.958157665839 14.1439381782938 15.64474037885 14.974850243428 15.5772674814649 15.6225981555154 17.5855275773226 16.5158155482564 16.4134772646967 14.9875875577229 14.3823956949183 15.1972203856258 16.0962107955863 15.2544710339982 15.9328574791221 16.2759050964367 16.4979590758222 17.7644489488311 18.5653172167932 17.238565319652 16.18051160981 15.4115408484649 15.7127585396199 15.9776502906581 14.306991685238 15.6421033520331 13.9950418548124 14.86539528574 15.8675454280697 15.6011763853839 15.3786444064307 17.5588325540489 16.2816653963958 15.7349442972685 15.8815573422128 15.0427785038381 16.3762093358735 15.3417021710733 16.7346651690797 16.939003537874 15.3172182487091 15.2085894055447
TCGA-B6-A0IP 20.8900470314411 6.50940444896023 3 6.42279427095698 9.96849275687477 12.2695415753095 14.5475495557058 15.7013956368214 12.6725874329509 13.4197638172445 12.8274944196586 19.6600405035181 17.2505890044737 16.2730875386536 14.9821181441567 15.6289781209641 15.8996442073632 15.9355803906153 16.4998207792649 17.811804204642 16.285836233407 16.6913322578549 16.092306627515 15.1964191222053 15.9356398791359 16.6801048982702 15.8440722986867 16.0380699042771 16.5457361544172 17.3307856536844 18.165917248728 20.0154237233003 17.5939247370079 16.7881577713746 15.6928277461089 16.2851455385752 16.7322051142803 14.9400610147136 16.5229870567196 14.7449573391414 14.8771897428554 15.7534065409187 15.5197395624475 15.6297396284227 18.1421855572371 16.5430576791823 16.2748626460113 16.4495629838811 15.1888204941931 17.0250254507298 15.9361917976221 17.3439017037794 17.4536722216834 15.5317195351489 15.3604562689156
TCGA-A2-A0CZ 17.3103476784909 8.77759745268402 3 6.23308492547269 11.9969692432096 15.1190994052809 14.4923930340543 14.0557594306855 14.1687779966959 14.8906386063446 14.1474947803601 20.8277074736791 17.6114956722142 15.1860337589959 13.4205042434015 14.9055604559207 14.4825179004995 15.4412245571249 16.0688680510239 17.5696497076497 16.0968868980614 16.0896406364451 15.3058166424102 14.2253608850723 14.8174026989303 14.8937910630198 14.7249399551523 15.3169663055691 16.2233129561616 16.2222252868314 17.8981983442747 18.3985310374943 16.4792426653626 16.2213170007984 14.6787953148062 14.6634589197488 16.3559731244669 14.2055132578961 15.7221927560039 14.3718491403989 14.6320287292037 15.9166661653314 15.6927224263985 14.9559897978842 17.2164337252725 16.0419115066166 15.7443070950852 16.1373922640527 14.6809240516066 16.7260880535541 15.8155654713029 16.1760899586584 17.3380182100914 15.0556903366125 14.4570049513098
TCGA-AR-A2LK 21.3781785370843 3 3 8.42352907585102 10.5321149719794 11.5066654041555 12.7377572648191 14.8070961716215 13.1474887322479 12.6047411652706 12.4931403739073 19.366848190445 17.6863588795693 15.4845558355219 13.159080082564 14.0021480624856 13.8236581801937 15.9040006473153 16.0242034291983 17.5967488018178 15.6238342513229 16.1474907579228 15.894169052106 12.0995273519497 14.2760603052368 15.7292043444593 15.0222183516305 15.2653669106828 14.8535871736018 16.4783776860701 17.280230485843 18.6748117463121 16.1142489592892 15.7632645961298 13.8621815296887 15.9548813230691 16.2726356646556 13.2569227654402 15.4502600728294 14.5488242272966 14.5066226189921 16.4001535954318 15.8688630071261 15.4939744412121 17.3144929300282 15.6043907531263 14.3128362074152 15.5089489405738 14.4571231375389 17.4410271449986 15.6822057095519 16.3891843452412 16.8789002022518 15.6023307775319 15.0847306708777
TCGA-A8-A06R 20.3699348527338 3 3 3 15.5420187324024 12.2344569737698 14.7453925445567 12.242156352504 13.3007692080486 15.1080071327222 13.7498465470209 19.6242593441167 17.2049495403708 15.6943035221237 14.1982803031475 14.3159843884931 16.2874802776956 16.3520117480674 16.5373472488971 16.6855276165455 15.2688030466729 17.4842267362048 15.8661441350234 15.0217492409482 15.2485728553321 16.1202399208608 16.2156095339729 16.0359211056198 16.679935492538 16.043645264636 17.3631345801904 19.1964095357075 16.8001214622889 16.4724262152246 15.0719079508002 15.4994041474168 16.0766491150317 14.5563490358468 15.8029319027294 13.944009469315 14.8094556783683 16.3189117279048 15.1692743619995 14.7987975291411 17.1110601800223 15.6299850436166 15.0804297847183 16.3549979297454 15.2922281554991 17.579495997079 16.434286478627 17.3902453721729 16.5777010695742 15.4458107085247 15.2429961535164
TCGA-AC-A3YJ 20.1135149462962 8.87396070260047 7.59608703002061 3 7.8936757409382 13.4604626500188 13.5260085363138 14.7209704344592 14.0800326550541 15.4295525219281 12.9677618531522 19.9824533659346 15.7656130718379 15.832813516831 13.2292399890671 14.7169230073291 15.3038743587279 15.5515420689765 15.5799586416715 16.632572998689 16.9981422182655 16.0292513588349 15.0925302584722 14.9116437841638 14.81641621508 14.7346820435959 14.6786569609981 15.303449993275 15.702778167496 16.2927302930059 16.3840629178187 17.8201140915966 17.3615016538069 15.6654986639746 15.2767741257168 14.7781199135639 17.1208103086477 13.9622841042459 14.9357838918021 13.7565360339299 15.0494673480884 15.0699592178831 14.9206403113154 15.6111677534564 17.8019604370473 15.6788263523292 16.2255009545886 15.6308943303462 14.5458610291088 16.6168846463829 16.0641453539205 16.1289654212768 16.5122157089933 15.3131397306006 14.6990079630387
TCGA-5T-A9QA 18.2940615728078 3 3 15.3488892279176 8.08413989304199 12.1868261872998 11.0641274381535 15.2552725644193 11.6319710489683 11.4026866150245 12.6231038357906 20.366111345457 14.9319239239279 14.7546883384135 14.0628041707467 14.7011401713416 15.3088576411025 14.0049112566703 14.8686933822343 16.6110733294377 16.4038887430464 14.6976039410157 14.9399461321943 13.909117283975 15.2285176144854 15.8044094734172 14.7911049310358 15.5704531573404 15.4730189207518 16.2379854340756 16.651668656313 18.4468547045396 17.638853899325 15.8760473518735 14.4628498716889 15.8378897913314 17.1666449402863 14.2324454910761 15.3133113623578 14.1560233873162 13.9874125939174 14.722972706289 15.5889443880336 15.0833631297267 17.3972491254598 16.2273362355583 14.5376774051136 15.7033658401702 15.0040193530227 16.6161348747112 15.8793336861386 16.1575932916273 16.6551425520418 15.141775677113 15.2602134525269
TCGA-A2-A0CM 13.7189564357174 7.18955751965539 3 6.18149784514587 10.1138552668367 11.4654612354661 13.5144622557247 12.0259958080231 13.5596139444951 11.7860487098205 12.252655555809 19.8421246151718 16.9741621382469 14.4862318939917 12.051731003998 15.1438348331069 14.7883826835339 14.8782620535003 14.4922566120406 16.6545450164748 13.9505953363572 15.3083219952365 15.4047607967733 13.5083884930578 12.4645782839042 14.817721436186 14.8504206651818 15.3707811463726 15.2518806515003 17.0963858975342 18.228021496458 19.0367000492548 16.8448494927694 16.4505919866699 14.2886466101449 15.5422609573424 15.8043142866729 12.997784000733 14.4451508412669 13.8582163640501 13.7558550379361 16.9718264694076 15.6120920481557 15.3883703258225 17.132355691007 15.5425329045792 15.0965595063112 14.9086082625087 14.7599004643399 17.0788055136566 16.5446283368418 16.6310815744852 16.3424088361848 15.0148889221421 15.766316605797
TCGA-A2-A0D2 12.2765456399625 8.45984065935785 9.45121397908282 3 11.9690453705326 14.5382257352598 14.4135867453962 10.8624528738812 12.2745683584702 13.92842236812 12.4283810188427 19.4818337378567 17.2172468594265 15.347767314051 13.6995250174991 15.6574875668725 13.3471945068225 15.4903021042108 15.4641744864127 17.4893931551131 15.7159809626933 15.3048359597487 15.8588315977455 13.7248121881048 14.2729477408293 16.0013693252237 14.8234823343542 15.5452257141892 16.0684337971295 17.4630818922394 16.5732362675559 18.8259992826607 17.2118854007045 15.9706037370594 14.1150090820459 15.7209592385667 15.2307101388689 13.724071211212 15.2630051578063 14.0823634037054 14.3876886320147 15.8165088535664 15.7974367046224 15.718122959547 17.3644248397706 16.5768691612288 15.8820962521521 15.9099724849795 15.2367411238338 16.8743931968938 15.7723811350766 15.3288076163205 16.8907851971616 15.5887018233044 14.9678027972419
TCGA-A2-A4RW 18.6243951676152 8.52094086282244 10.57509635761 3 9.66851116668233 12.8438765029315 14.3291992853423 14.9808638099489 14.8108624801393 14.5971337209076 14.1538063390918 20.6791120226707 17.169266997538 16.0022174048591 13.666457879913 15.2862694389929 15.3487325628975 15.8593972301167 16.1343724741133 16.2856852400166 16.293294369581 16.0243266553084 15.298664126582 14.6677460925927 14.7549503794992 16.2220706760362 15.5325096313834 15.9260215868433 16.5999084886426 16.6051528479319 17.5876006185275 17.8924095993279 17.0544688710599 16.4407616565848 15.1939130503501 16.1261864505744 15.9308643019304 14.282124480639 15.7636670681278 14.4295263631875 14.5054484816516 15.6375244258121 15.7805267110791 15.8454286399018 17.2820362014925 16.1317827237414 15.5369056169906 16.3219718055761 15.3971752139412 17.1966963323709 15.5405398726023 16.8328052235923 17.1884615912363 15.9683282005949 15.1489882217536
TCGA-A8-A095 20.3158773431012 3 3 6.70036372196461 10.2086176233523 13.4776012753565 12.6720748767462 14.7129803285124 12.352300270089 13.0871541591382 13.1961952828954 19.544130720527 17.3751902060463 16.01133985455 14.2141826803003 14.9375724665791 14.870884177357 15.6173128308601 16.2073028154193 16.9217518500664 15.2298530236364 15.9592561281625 15.6128638752212 13.7704066240238 15.2526027877896 16.4574322414381 15.7271861029591 15.7003629421339 15.910430391457 16.8955196714973 18.2288763208085 19.2015387079907 16.755908113191 16.6801889453744 14.3411190722295 16.0416168462391 17.1805863818893 14.1135893725334 15.6805382590465 14.4405120508332 14.2907518912513 16.4405471992928 16.360920421622 15.4031220978164 17.7082874442898 16.4465761288923 15.3885296061802 16.0204980088393 15.4324533423678 17.1282033598991 16.0009082364668 17.0657851890539 17.2269837185387 15.4963683251466 15.3768508580975
TCGA-A8-A09R 19.2618694841486 3 7.75446721079384 3 10.8566831575323 15.2672441064215 12.5100065356148 14.803839996107 13.1584806778376 12.7281882161066 14.5317054787906 19.8154149772973 17.8539726389946 12.5020423398022 14.5658158084787 14.9317054167236 14.4621463275764 15.8126181823387 15.7526550031709 17.4222054453041 15.6049943647909 15.9255535977186 15.6477962817936 14.4881885465575 15.3395151656807 16.0147452339476 15.2937156657749 15.63116559743 15.9490068476092 15.6109806826518 17.4161163881555 18.9323061564406 16.7885485727014 16.3845874127367 14.914761727309 16.0175025552106 16.0332713052241 14.410584001877 15.8319414205692 15.0627428789149 14.1298168764501 16.1043318179875 16.385508587853 15.4264122109823 16.9392032597181 16.6908152169413 15.5616377171742 16.139728830542 15.1255738524347 16.8638790229423 15.6876206765109 16.7991879547619 17.2207851236228 14.7479503471501 14.9234352750416
TCGA-A2-A1FX 20.1420528108893 3 6.67080057147912 5.47310098745078 14.1994578367875 15.5350544725293 14.7484497664578 13.960052347766 14.4736794337329 14.9128092097258 14.4011162592571 19.9773908268097 16.2871744771169 16.124216684425 14.2968946953388 15.6591135283757 15.181172174785 15.5569550713101 15.970463490516 18.2360727949949 15.8697777769859 16.2795953165484 15.967760690728 14.4020099473187 15.3912924841744 16.0075240334942 15.8311843760534 15.5034864780166 16.4157704197783 16.7272100095183 17.780226069661 17.900488210058 17.513073050833 15.988160445111 15.1079617805326 16.2076649958226 16.7175509931934 14.5721883766836 15.7087710131281 13.9057741780985 14.669650849749 15.9086958538305 15.2156595976273 15.5741140819623 17.6559479871199 16.4761922094974 16.157514780506 16.2737646282714 15.0703314061817 17.5487053300183 15.2321882177162 16.0742849616762 17.1474829003127 15.4236458953484 15.2823240336417
TCGA-A2-A0T6 17.88007087527 7.5792631023894 7.83987346635801 3 11.7640238681166 11.9917643986152 15.5166186763505 14.9919195501683 13.2223571203824 14.8060837020612 14.0188102902262 22.3280634927549 18.1866082695314 16.3148907252102 14.8968817130453 15.8054276850601 15.5724139509075 17.0686947583097 17.1658748670097 17.1527534034533 16.0098994708018 17.0327500018815 16.1174681008313 14.2971156218825 16.2538799123473 15.8044975137628 15.9142020696475 16.2811033065154 16.9498626539223 17.1074406172057 18.3939226867369 18.9539259547418 17.442913889115 16.7397522075819 15.42263794115 16.0639473667165 16.1957414596521 15.19820012406 16.3267798647392 15.1085649768566 14.7278659000837 16.1225813207508 16.5862652443894 15.4165335293688 17.9446263024925 17.3197093897083 16.2073623216527 16.8869763672899 16.1426649270083 16.6205421124638 15.8632994788756 16.6609418217622 17.7984668484612 15.2756470376912 14.9157521841943
TCGA-E2-A15F 21.2484803643193 8.03418190562364 9.85790383003931 3 11.0345341517695 11.1600252155929 13.4546232942535 14.8389571903296 13.5456449925937 14.2302001893692 12.9870854611112 19.4989021849096 17.8278129929346 16.1638728471099 13.2626162695151 15.6297765128405 15.8623107142809 15.625315329215 16.1376104872038 17.763475765579 16.2978027923831 16.5113147282567 16.1395693502649 15.9123723567695 16.214812896953 15.548008250547 15.9531648288684 16.3605127141356 16.5569800143699 16.7474936949433 18.2354090314127 17.8792585746015 16.7821134372666 17.4097255188661 15.6118631922038 16.6309717506692 16.8354622706165 14.6720980836267 16.500404164599 14.9736226096337 15.324083323977 15.9933788016978 15.8604385015434 15.8265054751072 17.7704228586587 16.7713109885652 16.5549248006037 16.800530743194 16.0599906652235 17.647023123576 16.2412470885285 17.1542354265349 17.5105839087093 15.6199147463483 15.5445434537526
